imagen,split,clase,detecciones,confianza_maxima,proporcion_mascara,estado,error
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_bf3da981.jpg,Val,Healthy,1,0.047911,0.413528,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c077d3d7.jpg,Val,Healthy,1,0.032618,0.32986,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c0e385d7.jpg,Val,Healthy,1,0.060528,0.45697,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c15c2e83.jpg,Val,Healthy,1,0.04337,0.355799,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c33433bf.jpg,Val,Healthy,1,0.047872,0.535772,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c357ad89.png,Val,Healthy,2,0.042079,0.591875,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c36e0b25.jpg,Val,Healthy,1,0.033092,0.405609,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c3a90d82.png,Val,Healthy,1,0.044274,0.455287,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c3b46359.jpg,Val,Healthy,1,0.050648,0.543668,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c3d2ac58.jpg,Val,Healthy,1,0.04866,0.379474,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c40570cf.jpg,Val,Healthy,1,0.037487,0.616519,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c4f1c975.jpg,Val,Healthy,2,0.043088,0.667662,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c538c7b3.jpeg,Val,Healthy,1,0.046536,0.372926,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c5942671.jpg,Val,Healthy,1,0.043575,0.236396,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c6283e4b.jpg,Val,Healthy,1,0.035934,0.487112,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c7732aaf.jpeg,Val,Healthy,1,0.033054,0.367442,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c853ed3b.jpg,Val,Healthy,1,0.034096,0.372022,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c85ed941.png,Val,Healthy,1,0.051969,0.541047,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c887fdc1.jpg,Val,Healthy,1,0.042541,0.271418,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c89a4962.jpg,Val,Healthy,1,0.039508,0.539748,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_c947847d.png,Val,Healthy,1,0.048641,0.596204,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_ca502002.png,Val,Healthy,2,0.043537,0.688688,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_cb3f9886.jpg,Val,Healthy,1,0.046775,0.20512,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_cbcdfbd7.jpg,Val,Healthy,1,0.036781,0.600585,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_cddf4dfe.jpg,Val,Healthy,1,0.047285,0.264704,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_cde21210.jpg,Val,Healthy,3,0.041538,0.268106,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_ce13d134.jpg,Val,Healthy,3,0.031097,0.448127,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_cf3422b6.jpg,Val,Healthy,1,0.049401,0.405701,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_cfaead98.jpg,Val,Healthy,1,0.037837,0.304817,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_cfb6cb68.jpeg,Val,Healthy,1,0.04193,0.568595,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d05e6ba0.png,Val,Healthy,1,0.054335,0.526215,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d0d53c16.jpg,Val,Healthy,1,0.048127,0.484001,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d0e1187f.jpg,Val,Healthy,1,0.040191,0.525517,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d13e0e54.jpg,Val,Healthy,1,0.041532,0.165696,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d1726bac.jpg,Val,Healthy,1,0.041346,0.485063,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d1b4c58d.jpg,Val,Healthy,1,0.049549,0.361558,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d26ba91d.jpeg,Val,Healthy,1,0.039816,0.380341,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d3a15529.jpg,Val,Healthy,1,0.038921,0.326725,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d463664f.jpg,Val,Healthy,1,0.051788,0.456214,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d4ae11bf.jpg,Val,Healthy,1,0.036719,0.685059,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d5b76eb2.jpg,Val,Healthy,1,0.044393,0.381777,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d67a4d89.jpg,Val,Healthy,1,0.031747,0.390475,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d7850d7e.jpg,Val,Healthy,1,0.049771,0.326091,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d8073a03.png,Val,Healthy,2,0.049528,0.586115,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d820a9fe.jpeg,Val,Healthy,1,0.032323,0.383481,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d859515e.jpeg,Val,Healthy,1,0.028194,0.605745,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d90ff927.jpg,Val,Healthy,1,0.040388,0.363272,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_d927b914.jpg,Val,Healthy,1,0.040203,0.566555,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_dab23b45.jpeg,Val,Healthy,1,0.043469,0.367706,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_daec8b2a.jpg,Val,Healthy,2,0.038726,0.421333,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_db345828.jpg,Val,Healthy,1,0.035892,0.255088,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_db503cde.jpg,Val,Healthy,1,0.035604,0.260132,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_dc07d26d.jpg,Val,Healthy,1,0.043812,0.481215,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_dc154c9e.jpg,Val,Healthy,1,0.033039,0.473579,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_dc201ea1.jpeg,Val,Healthy,1,0.044379,0.527725,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_dc81a3ee.png,Val,Healthy,1,0.057578,0.608532,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_dd0500df.jpg,Val,Healthy,1,0.049781,0.498686,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_de2ab161.jpg,Val,Healthy,1,0.034712,0.403019,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_de961ecf.jpg,Val,Healthy,1,0.032004,0.395713,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_df23fc72.jpg,Val,Healthy,1,0.038685,0.242113,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e1ae36c1.jpg,Val,Healthy,1,0.037338,0.529742,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e1cee72c.jpg,Val,Healthy,1,0.040356,0.199491,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e1f6ae9e.jpg,Val,Healthy,1,0.034222,0.24371,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e23d8285.jpg,Val,Healthy,1,0.040845,0.293217,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e24e1980.jpg,Val,Healthy,1,0.046716,0.32434,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e38c6223.jpg,Val,Healthy,1,0.044143,0.437889,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e41ade35.jpg,Val,Healthy,1,0.044372,0.315709,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e4b90d1b.jpg,Val,Healthy,1,0.039186,0.132361,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e4e58029.png,Val,Healthy,1,0.049008,0.547258,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e5262741.jpg,Val,Healthy,1,0.035406,0.163138,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e5bda10f.jpg,Val,Healthy,1,0.042725,0.601421,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e6de0203.jpg,Val,Healthy,1,0.041372,0.467375,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e6dec344.jpg,Val,Healthy,1,0.025027,0.932661,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e7395ecb.jpg,Val,Healthy,1,0.033694,0.6194,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e89e2ad5.jpg,Val,Healthy,2,0.037967,0.472403,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e8a7a2f0.jpg,Val,Healthy,1,0.032728,0.903405,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_e9233225.jpg,Val,Healthy,1,0.031833,0.152112,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_ec2894ad.jpg,Val,Healthy,1,0.048001,0.39752,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_edc5ec2e.jpg,Val,Healthy,1,0.033564,0.329905,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_eede1eaf.jpeg,Val,Healthy,1,0.042653,0.456299,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_eefc0c25.jpg,Val,Healthy,1,0.045507,0.183675,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_ef0cf968.jpeg,Val,Healthy,1,0.045903,0.496416,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_ef10d471.jpg,Val,Healthy,1,0.035492,0.298911,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_ef8c3607.jpg,Val,Healthy,1,0.046251,0.474439,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_f0085e5f.jpg,Val,Healthy,1,0.032695,0.592737,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_f085843e.jpg,Val,Healthy,1,0.045823,0.437539,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_f09b3e8b.jpg,Val,Healthy,1,0.042829,0.342612,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_f0e54248.png,Val,Healthy,1,0.050744,0.509328,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_f288e1f7.jpg,Val,Healthy,1,0.038841,0.163765,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_f2b43d4d.jpg,Val,Healthy,1,0.038836,0.190327,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_f59ef705.jpg,Val,Healthy,1,0.037136,0.315905,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_f6bab4bb.jpeg,Val,Healthy,1,0.044449,0.538713,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_f8c85a32.jpg,Val,Healthy,1,0.041627,0.308128,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_f92267a2.jpg,Val,Healthy,1,0.047148,0.561661,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_f9e8477f.jpg,Val,Healthy,1,0.043158,0.324951,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_fac6f455.jpeg,Val,Healthy,1,0.029593,0.549419,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_faca8789.jpg,Val,Healthy,0,,,SIN_DETECCION,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_fafe20b6.jpg,Val,Healthy,1,0.048353,0.271677,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_fb3f73a9.jpg,Val,Healthy,1,0.043681,0.550704,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_fc6827aa.jpg,Val,Healthy,1,0.039566,0.428086,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_fd405481.jpg,Val,Healthy,1,0.041821,0.338178,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_fd52b6c6.jpg,Val,Healthy,1,0.044524,0.523016,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_fd87b9ce.jpg,Val,Healthy,2,0.034745,0.634727,REVISAR,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_fe315f04.jpg,Val,Healthy,1,0.034227,0.33059,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_fe362f80.png,Val,Healthy,1,0.038688,0.506773,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Healthy\Healthy_ff1e1a5a.jpeg,Val,Healthy,1,0.041513,0.54302,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_04a6150d.jpg,Val,HLB,1,0.053169,0.257273,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_07266658.jpg,Val,HLB,1,0.055165,0.342005,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_076f3641.jpg,Val,HLB,1,0.039034,0.451483,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_0d256eb4.jpg,Val,HLB,1,0.031095,0.556944,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_0d5b2231.jpg,Val,HLB,1,0.039624,0.399623,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_1065a2cd.jpg,Val,HLB,1,0.053145,0.390523,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_11642569.jpg,Val,HLB,1,0.04105,0.456497,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_11e2f169.jpg,Val,HLB,1,0.042821,0.459889,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_15f5a5ef.jpg,Val,HLB,1,0.035657,0.639642,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_180ca13a.jpg,Val,HLB,1,0.046599,0.475162,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_18a42eb0.jpg,Val,HLB,1,0.044001,0.309277,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_18bd9902.jpg,Val,HLB,1,0.042663,0.35558,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_1aa47a53.jpg,Val,HLB,1,0.05423,0.309536,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_208306c3.jpg,Val,HLB,1,0.035067,0.686275,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_209b2343.jpg,Val,HLB,1,0.048519,0.394928,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_2632866d.jpg,Val,HLB,1,0.041516,0.664722,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_2a65f28f.jpg,Val,HLB,1,0.050064,0.465838,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_30a2bd3b.jpg,Val,HLB,1,0.04916,0.384377,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_3597e3a2.jpg,Val,HLB,1,0.046543,0.356863,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_36fc2dca.jpg,Val,HLB,1,0.040833,0.464712,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_37d44252.jpg,Val,HLB,1,0.038772,0.507872,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_3b1d474e.jpg,Val,HLB,1,0.043572,0.392009,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_3cca579a.jpg,Val,HLB,1,0.029598,0.629373,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_3ce194ea.jpg,Val,HLB,1,0.039683,0.399609,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_3e829fb3.jpg,Val,HLB,1,0.039776,0.248317,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_420863ef.jpg,Val,HLB,1,0.043463,0.467686,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_489bf63a.jpg,Val,HLB,1,0.03413,0.452041,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_4bff09cc.jpg,Val,HLB,1,0.036015,0.461814,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_51200c65.jpg,Val,HLB,1,0.03045,0.627359,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_557284f0.jpg,Val,HLB,1,0.028867,0.357725,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_56a107b9.jpg,Val,HLB,1,0.048797,0.381175,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_65065e3d.jpg,Val,HLB,1,0.039667,0.469572,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_65d9842f.jpg,Val,HLB,1,0.034093,0.619531,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_66abf0d3.jpg,Val,HLB,1,0.05079,0.200433,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_6d79c0ae.jpg,Val,HLB,1,0.043145,0.467277,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_70083aa4.jpg,Val,HLB,1,0.04753,0.389094,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_72c13e0b.jpg,Val,HLB,1,0.047565,0.470808,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_73c125f4.jpg,Val,HLB,1,0.046094,0.456439,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_74b070d8.jpg,Val,HLB,1,0.038651,0.473913,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_7c0c647b.jpg,Val,HLB,1,0.038375,0.500408,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_7ed140d9.jpg,Val,HLB,1,0.042515,0.284641,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_804f72b9.jpg,Val,HLB,1,0.036181,0.230567,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_847fa306.jpg,Val,HLB,1,0.042048,0.535367,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_8b231f96.jpg,Val,HLB,1,0.051533,0.399981,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_90c00374.jpg,Val,HLB,1,0.042372,0.455436,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_910ff948.jpg,Val,HLB,1,0.033322,0.532203,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_92e5f257.jpg,Val,HLB,1,0.0331,0.487352,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_9319c315.jpg,Val,HLB,1,0.043456,0.410141,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_974b30f9.jpg,Val,HLB,1,0.039133,0.532164,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_99e80ce6.jpg,Val,HLB,1,0.037245,0.514547,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_ab6e6d22.jpg,Val,HLB,1,0.044789,0.555683,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_b086f73a.jpg,Val,HLB,1,0.044519,0.465975,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_b08d14c0.jpg,Val,HLB,1,0.036295,0.402044,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_b32091e3.jpg,Val,HLB,1,0.043127,0.621997,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_b4dbe5c9.jpg,Val,HLB,1,0.040654,0.229847,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_b690ba25.jpg,Val,HLB,1,0.037708,0.51452,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_b949e3ab.jpg,Val,HLB,1,0.036708,0.614734,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_bbe12dc5.jpg,Val,HLB,1,0.033738,0.466373,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_bcd3d252.jpg,Val,HLB,1,0.040001,0.473947,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_c6c29953.jpg,Val,HLB,1,0.056114,0.339681,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_c8d8d7ad.jpg,Val,HLB,1,0.038858,0.493261,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_c9fe3dd5.jpg,Val,HLB,1,0.046083,0.441586,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_d03e5a27.jpg,Val,HLB,1,0.049034,0.289388,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_d21f7fa0.jpg,Val,HLB,1,0.044707,0.526322,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_d8f38773.jpg,Val,HLB,1,0.040843,0.49495,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_dce94a6a.jpg,Val,HLB,1,0.048625,0.393894,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_dd367161.jpg,Val,HLB,1,0.049956,0.256852,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_e47700ab.jpg,Val,HLB,1,0.043386,0.249336,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_e6fcbb76.jpg,Val,HLB,1,0.044855,0.247605,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_e6fde209.jpg,Val,HLB,1,0.042654,0.353361,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_f2f46377.jpg,Val,HLB,1,0.035784,0.651928,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_f3059026.jpg,Val,HLB,1,0.046261,0.367691,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_fa840351.jpg,Val,HLB,1,0.05116,0.46717,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\HLB\HLB_fad0d0a4.jpg,Val,HLB,1,0.051513,0.351234,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Melanosis\Melanosis_001be875.jpg,Val,Melanosis,1,0.033712,0.335042,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Melanosis\Melanosis_002860d4.jpg,Val,Melanosis,1,0.045049,0.344132,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Melanosis\Melanosis_008e1527.jpg,Val,Melanosis,1,0.047177,0.342818,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Melanosis\Melanosis_00b390ae.jpg,Val,Melanosis,1,0.047048,0.407007,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Melanosis\Melanosis_01925eae.jpg,Val,Melanosis,1,0.050457,0.400491,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Melanosis\Melanosis_035f7ef0.jpg,Val,Melanosis,1,0.047266,0.305182,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Melanosis\Melanosis_03725a52.jpg,Val,Melanosis,1,0.039672,0.222276,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Melanosis\Melanosis_037be228.jpg,Val,Melanosis,1,0.049469,0.299833,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Melanosis\Melanosis_05219304.jpg,Val,Melanosis,1,0.029539,0.088995,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Melanosis\Melanosis_06d62462.jpg,Val,Melanosis,1,0.040194,0.293153,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Melanosis\Melanosis_06fb3ae2.jpg,Val,Melanosis,1,0.04081,0.160704,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Melanosis\Melanosis_078d8b9b.jpg,Val,Melanosis,1,0.045043,0.229387,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Melanosis\Melanosis_089634eb.jpg,Val,Melanosis,1,0.045104,0.275789,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Val\Melanosis\Melanosis_089aff2f.jpg,Val,Melanosis,1,0.063629,0.263886,OK,
